position,artist,track,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature
239,Armin van Buuren & Kensington & First State,Heading Up High - First State Extended Remix,2016,0.654,0.97,1,-2.4,0.0978,0.00104,0.000556,0.0634,0.234,128.005,4XWmXULAcLHaZR8QiBJJE8,spotify:track:4XWmXULAcLHaZR8QiBJJE8,352500,4
238,Max Graham & Ana Criado,Nothing Else Matters - Aly & Fila Remix,2010,0.454,0.936,11,-4.444,0.0627,0.000154,0.337,0.217,0.131,139.997,064FFpAxAVe0FtVx0SDykn,spotify:track:064FFpAxAVe0FtVx0SDykn,481714,4
237,ATB & Dash Berlin,Apollo Road - Original Mix,2011,0.632,0.64,8,-9.419,0.0385,0.000265,0.895,0.102,0.432,132.994,0V9xgvAW5lwPA3eUhsX358,spotify:track:0V9xgvAW5lwPA3eUhsX358,444105,4
236,Major League,Wonder Where You Are?,2004,0.544,0.96,1,-9.521,0.0912,0.00179,0.524,0.346,0.377,139.973,4Y8AGDwvUOPs0LmDBENRpi,spotify:track:4Y8AGDwvUOPs0LmDBENRpi,569013,4
235,Cosmic Gate,am2pm - Extended Mix,2016,0.541,0.868,4,-5.737,0.0522,0.00571,0.894,0.37,0.0958,127.964,5k3tQ3BzKKn0iS3RQT379W,spotify:track:5k3tQ3BzKKn0iS3RQT379W,382549,4
234,Simon Patterson,Miss You,2010,0.543,0.865,0,-8.839,0.0495,0.000949,0.851,0.0721,0.183,140.01,0ncCZLsnCX5M9HrkEQ3GkN,spotify:track:0ncCZLsnCX5M9HrkEQ3GkN,480000,4
233,Sasha,Xpander,1999,0.543,0.96,8,-8.034,0.0466,0.000857,0.81,0.159,0.745,128.083,76mh0rcSJpNhoCCqazptWm,spotify:track:76mh0rcSJpNhoCCqazptWm,690373,4
232,DJ Eco,Tonight Is Forever - Martin Roth Edit,2008,0.573,0.883,9,-3.784,0.037,2.16e-05,0.913,0.181,0.239,136.974,3t9eSvoCtf6vKiNUGUomWs,spotify:track:3t9eSvoCtf6vKiNUGUomWs,497518,4
231,Armin van Buuren,Pulsar,2013,0.618,0.968,8,-5.898,0.04,0.00333,0.911,0.103,0.0504,130.006,4NPzTwu2qi5CfkxPXy7fIO,spotify:track:4NPzTwu2qi5CfkxPXy7fIO,391947,4
230,Andrew Rayel & HALIENE,Take All Of Me - Extended Mix,2019,0.652,0.834,6,-2.593,0.068,0.00379,0.000393,0.102,0.0989,132.01,5QLDBljGslUkRja9odXQlo,spotify:track:5QLDBljGslUkRja9odXQlo,391964,4
229,Gareth Emery & STANDERWICK & Wayward Daughter,Reckless - Standerwick Extended Remix,2016,0.57,0.921,0,-6.413,0.0421,0.000538,0.451,0.112,0.304,137.997,2ypUyChKCn3kk8gUKi4lTe,spotify:track:2ypUyChKCn3kk8gUKi4lTe,393033,4
228,Alt+F4,Alt+F4 - Original Mix,2011,0.528,0.935,6,-9.289,0.0438,0.000162,0.913,0.139,0.248,138.001,5LdKWiOanFSkxKoKir2cXJ,spotify:track:5LdKWiOanFSkxKoKir2cXJ,504293,4
227,The Blizzard,Kalopsia - Original Club Mix,2007,0.608,0.88,8,-7.333,0.0534,0.00228,0.884,0.357,0.692,134.979,33zxm6rIBAfPP6Shbb0HKn,spotify:track:33zxm6rIBAfPP6Shbb0HKn,582267,4
226,Above & Beyond & Oceanlab,Miracle - Above & Beyond Club Mix,2008,0.237,0.856,11,-9.584,0.0369,0.00129,0.428,0.0825,0.368,138.017,3hy3tOfhZG0KBRFtqZVuAY,spotify:track:3hy3tOfhZG0KBRFtqZVuAY,501853,4
225,MaRLo & HALIENE,Whisper - Extended Mix,2019,0.549,0.872,11,-4.846,0.076,0.00403,0.00226,0.111,0.0686,131.982,1r83SxiLOdEwuFM6L9bqwG,spotify:track:1r83SxiLOdEwuFM6L9bqwG,370909,4
224,Mike Foyle & Signalrunners,Love Theme Dusk - Mike's Broken Record Mix,2005,0.612,0.652,6,-11.793,0.0504,0.00303,0.906,0.0598,0.0725,134.997,2e3w4P6d1RJQIgYwFcsWBR,spotify:track:2e3w4P6d1RJQIgYwFcsWBR,554773,4
223,Armin van Buuren & AVIAN GRAYS & Jordan Shaw & Giuseppe Ottaviani,Something Real - Giuseppe Ottaviani Extended Remix,2019,0.611,0.745,10,-7.708,0.0443,0.00204,0.012,0.0928,0.334,137.983,0xjz0lbDPCdkXuLZyIRBTo,spotify:track:0xjz0lbDPCdkXuLZyIRBTo,396522,4
222,Ridgewalkers & EL,Find - Andy Moor Remix,2004,0.609,0.893,0,-8.697,0.0466,0.000473,0.853,0.415,0.861,129.994,05i47oRMs5PexudbRjvNxG,spotify:track:05i47oRMs5PexudbRjvNxG,531373,4
221,deadmau5 & Kaskade,I Remember,2009,0.848,0.497,11,-7.124,0.0529,0.0201,0.297,0.217,0.615,128.013,2edcAWwKM7SQajsFGP0edC,spotify:track:2edcAWwKM7SQajsFGP0edC,593600,4
220,Armin van Buuren & Tempo Giusto,Mr. Navigator - Extended Mix,2019,0.712,0.95,7,-5.868,0.0763,0.00354,0.771,0.65,0.317,138.033,2vHPaS0Lde3HMNRFiCDaDL,spotify:track:2vHPaS0Lde3HMNRFiCDaDL,340978,4
219,Oceanlab,Clear Blue Water - Ferry Corsten Remix,2007,0.611,0.937,1,-6.07,0.0351,5.61e-05,0.62,0.107,0.325,137.998,3MbmDUxmBjLU6ZHC4FFuWE,spotify:track:3MbmDUxmBjLU6ZHC4FFuWE,438746,4
218,Roger Shah & Signum,Healesville Sanctuary - Signum Mix,2010,0.494,0.941,1,-5.289,0.0533,0.000222,0.907,0.0765,0.152,137.992,5CMougTP1EZ8vct0GF1Yaw,spotify:track:5CMougTP1EZ8vct0GF1Yaw,457756,4
217,Eyal Barkan & Yahel,Voyage - Magikal Remake,2000,0.598,0.631,3,-19.148,0.0481,0.00891,0.872,0.41,0.655,140.022,5qVK1FeNPFt6vEcAJNoIou,spotify:track:5qVK1FeNPFt6vEcAJNoIou,538867,4
216,Armin van Buuren,Full Focus - Extended Mix,2010,0.553,0.769,8,-7.423,0.0373,0.000312,0.892,0.212,0.0994,131.982,3JIhpuWyyS3uJz6ULnuZEp,spotify:track:3JIhpuWyyS3uJz6ULnuZEp,409400,4
215,Cosmic Gate,Come With Me - Extended Mix,2019,0.654,0.825,7,-6.076,0.042,0.000803,0.0195,0.0816,0.336,128.004,1LFXYXpNHGszRo7AjisPUX,spotify:track:1LFXYXpNHGszRo7AjisPUX,487909,4
214,Tiësto & Christian Burns & First State,In the Dark - First State Extended Remix,2017,0.668,0.885,1,-4.43,0.186,0.00432,0.000223,0.157,0.353,131.013,4uhlnVhc88tx7vsLH5xppX,spotify:track:4uhlnVhc88tx7vsLH5xppX,311450,4
213,Matt Darey & Kate Louise Smith,See The Sun - Dan Stone Rework,2015,0.528,0.972,5,-4.486,0.231,0.000198,0.073,0.0868,0.118,137.984,5nn907LVCkmkr7TKyX4gPr,spotify:track:5nn907LVCkmkr7TKyX4gPr,400435,4
212,Armin van Buuren & Emma Hewitt,Forever Is Ours,2013,0.692,0.809,7,-7.326,0.0448,0.00926,0.0324,0.114,0.183,131.995,2riuuNLUACGw6OYwXJEXGq,spotify:track:2riuuNLUACGw6OYwXJEXGq,401853,4
211,Above & Beyond & Oceanlab,Sky Falls Down - Armin van Buuren Remix,2003,0.604,0.923,0,-8.956,0.0368,0.000178,0.585,0.0811,0.446,138.015,7s9U025BqOfxyMEL9UcOFb,spotify:track:7s9U025BqOfxyMEL9UcOFb,620893,4
210,GAIA,Aisha - Original Mix,2010,0.625,0.667,6,-9.924,0.0388,0.00625,0.868,0.104,0.0397,131.978,4UYBDRsxsFB11Gpr0OGSBj,spotify:track:4UYBDRsxsFB11Gpr0OGSBj,492426,4
209,Arctic Moon & Shuba,Cool In My Disaster - Extended Mix,2019,0.582,0.96,0,-6.448,0.0713,0.00102,0.371,0.369,0.1,138.007,1JjiG9eCRGegikIVZZ8qw4,spotify:track:1JjiG9eCRGegikIVZZ8qw4,490034,4
208,Dash Berlin & Bo Bruce & STANDERWICK,Coming Home - STANDERWICK Extended Remix,2018,0.523,0.986,8,-4.802,0.0783,0.00146,0.0687,0.0401,0.228,137.988,47f5um52OM7eIuZanumFcM,spotify:track:47f5um52OM7eIuZanumFcM,360000,4
207,Armin van Buuren & DJ Shah & Chris Jones,Going Wrong,2008,0.645,0.57,4,-9.127,0.041,0.00776,0.127,0.0976,0.737,132.007,2lUk5ygHxGbpHfzrc3uj8N,spotify:track:2lUk5ygHxGbpHfzrc3uj8N,336413,4
206,Darren Porter,Deep Blue - Original Mix,2015,0.489,0.963,0,-8.251,0.0842,0.00109,0.886,0.67,0.109,140.034,36mYk7SwZY7FOemtV5XUGY,spotify:track:36mYk7SwZY7FOemtV5XUGY,351152,4
205,Aly & Fila & Plumb,Somebody Loves You - Extended Mix,2020,0.484,0.954,1,-4.848,0.0407,0.00028,0.446,0.0763,0.233,140.014,6kNy88k0K3ZVhE7HrqYtHt,spotify:track:6kNy88k0K3ZVhE7HrqYtHt,546087,4
204,ATB,Let U Go - Clubb Mix,2001,0.819,0.689,4,-7.725,0.046,0.023,0.107,0.075,0.779,132.998,6BncNmlas4wMeR6x2x1zci,spotify:track:6BncNmlas4wMeR6x2x1zci,503000,4
203,Will Atkinson,Numb the Pain,2015,0.469,0.991,11,-5.704,0.0592,0.000282,0.918,0.461,0.327,139.989,1GemtvqctneTkF62aKJowY,spotify:track:1GemtvqctneTkF62aKJowY,521143,4
202,Armin van Buuren & Eric Vloeimans,Embrace,2015,0.448,0.798,6,-7.1,0.112,0.0739,0.115,0.0512,0.0706,133.981,4UZRjeuXVsXNgYR3sly2FZ,spotify:track:4UZRjeuXVsXNgYR3sly2FZ,456693,4
201,Alex M.O.R.P.H. & Rank 1,Life Less Ordinary - A Less Ordinary Rank 1 Mix,2007,0.788,0.538,10,-9.479,0.059,0.00211,0.854,0.0568,0.597,131.99,4rnIDRsSJMIijqGPMc29I5,spotify:track:4rnIDRsSJMIijqGPMc29I5,466217,4
200,Paul van Dyk & Plumb,I Don't Deserve You - Giuseppe Ottaviani Remix,2015,0.541,0.835,8,-7.011,0.0533,0.000227,0.52,0.025,0.384,135.998,6ESd2OIF63fy1WeE8rbAIB,spotify:track:6ESd2OIF63fy1WeE8rbAIB,420734,4
199,Armin van Buuren & Ana Criado,I'll Listen - Original Mix,2012,0.57,0.972,2,-6.947,0.04,0.00245,0.551,0.687,0.114,130.0,4pbDrwpQYcaCpAjFTBWSDZ,spotify:track:4pbDrwpQYcaCpAjFTBWSDZ,442356,4
198,Markus Schulz & Elevation,Clear Blue - Intro Mix,2007,0.42,0.889,9,-10.38,0.0455,0.139,0.865,0.108,0.466,129.992,3dBwGEX9kwk6ZR7H3zhnu4,spotify:track:3dBwGEX9kwk6ZR7H3zhnu4,528486,4
197,Above & Beyond & Marty Longstaff,Flying By Candlelight - Above & Beyond Extended Club Mix,2019,0.674,0.7,1,-5.428,0.059,0.000529,0.0118,0.0303,0.186,128.023,6bppszUyGTZHWOUSbeM8OU,spotify:track:6bppszUyGTZHWOUSbeM8OU,433125,4
196,Armin van Buuren & Rising Star & Betsie Larkin,Safe Inside You - Original Mix,2015,0.59,0.955,3,-5.651,0.0397,0.000462,0.726,0.0402,0.136,138.003,5wNAHzIKAk0iE9xz33qFew,spotify:track:5wNAHzIKAk0iE9xz33qFew,422503,4
195,Armin van Buuren,Ping Pong - Original Mix,2014,0.614,0.868,4,-5.008,0.0563,0.00196,0.284,0.073,0.173,130.006,0Lp8e39FWpLvIg1QkjuV6x,spotify:track:0Lp8e39FWpLvIg1QkjuV6x,459773,4
194,Robert Nickson,Heliopause - Original Mix,2017,0.588,0.836,2,-7.357,0.0438,0.00122,0.683,0.65,0.353,134.988,4PWKtcP0hKBZrMa9TIVA2A,spotify:track:4PWKtcP0hKBZrMa9TIVA2A,440889,4
193,Ralphie B,Massive,2003,0.594,0.948,7,-8.335,0.0709,0.000635,0.854,0.0254,0.24,137.023,1qhhniENQlLrZgBqNPBpHN,spotify:track:1qhhniENQlLrZgBqNPBpHN,559973,4
192,Sunlounger & DJ Shah,White Sand - DJ Shah's Original Mix,2006,0.765,0.668,6,-10.471,0.0433,0.0317,0.922,0.299,0.075,131.996,3ozLwZEGdwBIBRrqW8ri05,spotify:track:3ozLwZEGdwBIBRrqW8ri05,589316,4
191,Armin van Buuren & Rising Star & Alexandra Badoi,Cosmos - Extended Mix,2019,0.531,0.942,11,-5.812,0.04,0.000498,0.505,0.0763,0.269,131.989,18hqsdqWoPSoVPctqZ6DCC,spotify:track:18hqsdqWoPSoVPctqZ6DCC,413257,4
190,Above & Beyond,Distorted Truth - Extended Mix,2019,0.557,0.817,11,-6.048,0.033,0.00177,0.929,0.842,0.117,127.996,1bIIX4m3k3BLTnrn1rMuqD,spotify:track:1bIIX4m3k3BLTnrn1rMuqD,468750,4
189,Armin van Buuren & Perpetuous Dreamer,The Sound of Goodbye - Rising Star Remix,2011,0.6,0.972,1,-3.726,0.0542,9.61e-05,0.735,0.123,0.127,134.822,4GYqayXjsUAc9goKsZMPc9,spotify:track:4GYqayXjsUAc9goKsZMPc9,642800,4
188,W&W,Invasion - ASOT 550 Anthem - Club Mix,2012,0.687,0.824,7,-4.268,0.302,0.0931,0.776,0.096,0.225,132.075,1KZi8JlxElT7YudMvzdTxN,spotify:track:1KZi8JlxElT7YudMvzdTxN,410909,4
187,Armin van Buuren & MaRLo & Mila Josef,This I Vow - MaRLo's Extended Tech Energy Mix,2020,0.657,0.806,7,-4.851,0.0867,0.049,0.279,0.147,0.0981,137.996,7zatCzGzbIeQjvTs3MMkQu,spotify:track:7zatCzGzbIeQjvTs3MMkQu,310794,4
186,Ruben de Ronde & EKE & Eugenio Tokarev,Wanderlust - Eugenio Tokarev Extended Remix,2020,0.479,0.981,10,-7.368,0.0915,0.00318,0.502,0.2,0.465,137.961,7L4axTPuahQaZ5qsEmFM75,spotify:track:7L4axTPuahQaZ5qsEmFM75,379107,4
185,Orjan Nilsen,Violetta - Original Mix,2013,0.56,0.968,7,-3.297,0.0447,0.000143,0.743,0.076,0.0387,127.971,5UmRC0VlUTgzjvM4PPovOT,spotify:track:5UmRC0VlUTgzjvM4PPovOT,413120,4
184,The Doppler Effect & Carol Lee & John O'Callaghan,Beauty Hides In The Deep - John O'Callaghan Extended,2011,0.547,0.997,9,-6.009,0.0526,9.85e-05,0.489,0.521,0.276,140.006,3c2aFZVbemPI4Q6kba4IyY,spotify:track:3c2aFZVbemPI4Q6kba4IyY,428645,4
183,FUTURECODE & Roxanne Emery,Dancing In The Rain - Extended Mix,2019,0.625,0.802,8,-5.339,0.0379,0.00233,0.00431,0.073,0.352,131.992,5CVTQ2vrWEV3NgrqboXEpL,spotify:track:5CVTQ2vrWEV3NgrqboXEpL,343640,4
182,Armin van Buuren & Josh Cumbee & PureNRG,Sunny Days - PureNRG Extended Remix,2017,0.531,0.9,7,-6.801,0.041,0.000273,0.179,0.0575,0.222,137.988,27KuqtmnYkM08TbscGYQ41,spotify:track:27KuqtmnYkM08TbscGYQ41,394500,4
181,Ilan Bluestone & Maor Levi & EL Waves,Will We Remain? - Extended Mix,2019,0.745,0.709,6,-9.313,0.092,0.00243,0.103,0.167,0.117,128.011,6vQ9z98sC83AgsDfqbmNnp,spotify:track:6vQ9z98sC83AgsDfqbmNnp,450006,4
180,Armin van Buuren,My Symphony (The Best Of Armin Only Anthem) - Extended Mix,2017,0.64,0.86,1,-7.379,0.0407,0.000391,0.643,0.666,0.38,129.996,3Oar2JhDLKl132AiE8i0Wu,spotify:track:3Oar2JhDLKl132AiE8i0Wu,396923,4
179,Sebastian Brandt,450 - Original Mix,2010,0.479,0.983,2,-7.201,0.0587,0.00236,0.894,0.549,0.0816,138.007,2dZvsIQ4CJFuKEPghX9UHh,spotify:track:2dZvsIQ4CJFuKEPghX9UHh,506107,4
178,Armin van Buuren & Fiora,Waiting For The Night - Extended Version,2013,0.68,0.922,1,-5.991,0.0495,0.135,0.594,0.128,0.381,129.986,31q0es7FeBzUChzAYYN6GN,spotify:track:31q0es7FeBzUChzAYYN6GN,269720,4
177,Ayumi Hamasaki & Above & Beyond,M - Above & Beyond Remix,2018,0.602,0.911,6,-7.303,0.0813,0.000442,0.621,0.102,0.386,138.019,0XXzRt3NHkR0HlzWPFvw3Z,spotify:track:0XXzRt3NHkR0HlzWPFvw3Z,482025,4
176,Above & Beyond,Sun In Your Eyes - Original Mix,2011,0.276,0.395,7,-11.585,0.0377,0.931,0.906,0.0835,0.0372,183.967,57HLbw5C35P2CjpNJ9ALuS,spotify:track:57HLbw5C35P2CjpNJ9ALuS,291027,5
175,Sean Tyas,Lift (Original Mix),2006,0.49,0.977,2,-7.964,0.0601,4.27e-05,0.847,0.0164,0.575,140.0,4XYEd8S2wKsHUUQz60GbjP,spotify:track:4XYEd8S2wKsHUUQz60GbjP,505714,4
174,Gouryella,Tenshi - Extended Mix,2000,0.563,0.849,11,-8.508,0.0534,7.77e-06,0.869,0.0429,0.351,138.002,0uSja7G8VZZ9X0yrMUSSRB,spotify:track:0uSja7G8VZZ9X0yrMUSSRB,514347,4
173,RAM & Susana,Northern Star - Extended Mix,2018,0.524,0.99,4,-5.927,0.0951,0.000479,0.475,0.347,0.178,135.996,62CivIx8UXn0cU3DE7eYDy,spotify:track:62CivIx8UXn0cU3DE7eYDy,493489,4
172,Ben Gold,The City Sleeps Tonight - Extended Mix,2019,0.498,0.972,6,-4.704,0.0612,0.00142,0.0798,0.0984,0.362,135.002,1IsnVN9FV5TIJGsyhH4vSU,spotify:track:1IsnVN9FV5TIJGsyhH4vSU,428032,4
171,Armin van Buuren & BT,These Silent Hearts - Extended Version,2010,0.614,0.734,2,-7.899,0.0618,0.00068,0.604,0.111,0.107,136.012,6r518e8UcLzVH97FGge0LE,spotify:track:6r518e8UcLzVH97FGge0LE,462640,4
170,Sonic Inc & Fire & Ice,The Taste Of Summer - Fire & Ice Vital Remix,2013,0.532,0.847,0,-9.522,0.0373,0.000583,0.901,0.133,0.196,137.973,6UsQFfYKgMYiDD8FGZFNrb,spotify:track:6UsQFfYKgMYiDD8FGZFNrb,430445,4
169,Shogun,Skyfire - Original Mix,2011,0.651,0.806,1,-4.22,0.339,0.00484,0.216,0.172,0.373,132.034,23qyO9oAkV07BLXDM3jbBd,spotify:track:23qyO9oAkV07BLXDM3jbBd,507234,4
168,Ciaran McAuley & Clare Stagg,All I Want - Extended Mix,2019,0.518,0.922,0,-6.666,0.0625,0.00149,0.202,0.138,0.234,135.938,47aRYg9zRdm4wbQTCCLsmK,spotify:track:47aRYg9zRdm4wbQTCCLsmK,415272,4
167,Darude,Sandstorm,1999,0.577,0.955,11,-7.929,0.0844,0.00977,0.973,0.0669,0.766,136.044,3gyYkQZkgJ3skbCmseIK7P,spotify:track:3gyYkQZkgJ3skbCmseIK7P,446467,4
166,Armin van Buuren & Shapov,La Résistance De L'Amour - Extended Mix,2019,0.573,0.901,2,-5.267,0.0379,0.00148,0.767,0.122,0.0504,128.0,1bNx7Ltr5YSXP0aqBRdxDb,spotify:track:1bNx7Ltr5YSXP0aqBRdxDb,405000,4
165,Gouryella,Walhalla - Extended Instrumental Mix,2011,0.584,0.929,6,-10.53,0.0419,1.39e-05,0.834,0.0989,0.291,136.994,53RvV6KioUjQuBFNLseks1,spotify:track:53RvV6KioUjQuBFNLseks1,484520,4
164,deadmau5,Strobe,2010,0.436,0.524,8,-7.754,0.038,0.00947,0.901,0.114,0.0365,128.02,4kJWtxDDNb9oAk3h7sX3N4,spotify:track:4kJWtxDDNb9oAk3h7sX3N4,634151,4
163,Above & Beyond & Zoë Johnston,Reverie - Above & Beyond Extended Club Mix,2020,0.617,0.763,6,-7.343,0.0472,0.00116,0.366,0.823,0.167,128.003,601u4G4T7GKLPAILLZ33Ll,spotify:track:601u4G4T7GKLPAILLZ33Ll,407126,4
162,Armin van Buuren & Christian Burns,This Light Between Us - Extended Mix,2010,0.54,0.8,3,-6.098,0.0564,0.0372,5.26e-05,0.279,0.148,132.006,0whgCxsFPcJF10rDKfABdV,spotify:track:0whgCxsFPcJF10rDKfABdV,309400,4
161,Super8 & Tab,Mega - Extended Mix,2016,0.624,0.803,1,-5.911,0.044,0.000278,0.401,0.0584,0.476,128.019,3KGOY3GEOVmRicM0LXGhDq,spotify:track:3KGOY3GEOVmRicM0LXGhDq,306568,4
160,Eric Prydz,Opus,2016,0.275,0.721,6,-6.222,0.0359,0.000702,0.821,0.0792,0.184,125.156,3v2oAQomhOcYCPPHafS3KV,spotify:track:3v2oAQomhOcYCPPHafS3KV,543453,4
159,Armin van Buuren & Shapov,Our Origin - Extended Mix,2018,0.463,0.84,9,-6.802,0.0345,0.0108,0.668,0.152,0.0385,131.815,6N5TNlYhmpuynRBlyXScV4,spotify:track:6N5TNlYhmpuynRBlyXScV4,521626,4
158,RAM & Susana & STANDERWICK,Someone Like You - RAM & Standerwick Remix,2015,0.552,0.953,1,-6.719,0.0687,0.000236,0.199,0.0801,0.44,138.03,2Gkgcu6YruUojn1YMSbXTP,spotify:track:2Gkgcu6YruUojn1YMSbXTP,440457,4
157,Giuseppe Ottaviani,Panama - Extended Mix,2019,0.485,0.964,1,-7.73,0.0481,0.000657,0.906,0.0594,0.402,138.006,5Mar6gXhlVAEfCRaNq3KrB,spotify:track:5Mar6gXhlVAEfCRaNq3KrB,396522,4
156,Armin van Buuren,Imagine,2008,0.55,0.828,0,-9.472,0.0421,0.000803,0.908,0.596,0.0398,136.018,1CyIxuzynQfa9wVEsX6AwA,spotify:track:1CyIxuzynQfa9wVEsX6AwA,567107,4
155,Tiësto,Elements Of Life,2009,0.636,0.923,6,-5.671,0.0531,0.00345,0.912,0.0898,0.104,135.984,6VM07TmzYJWb4MUEkxRplr,spotify:track:6VM07TmzYJWb4MUEkxRplr,505360,4
154,BT,Skylarking - Original Mix,2013,0.29,0.656,11,-8.673,0.0365,0.149,0.824,0.0831,0.199,127.977,74fpYY4lCS82Jgqf1DqD3Z,spotify:track:74fpYY4lCS82Jgqf1DqD3Z,644663,4
153,Above & Beyond & Alex Vargas,Blue Sky Action - Above & Beyond Extended Club Mix,2014,0.691,0.581,5,-6.563,0.0386,0.000701,0.0311,0.0855,0.265,130.014,11QcMpWLKQS3jg44rAKMPm,spotify:track:11QcMpWLKQS3jg44rAKMPm,400227,4
152,Orjan Nilsen,Amsterdam - Original Mix,2012,0.586,0.957,10,-3.457,0.0522,0.0111,0.672,0.128,0.0508,129.012,5oyNDmNhqh8NP8Y064APEx,spotify:track:5oyNDmNhqh8NP8Y064APEx,500938,4
151,Bobina,Invisible Touch - Ferry Corsten's Touch,2009,0.481,0.938,7,-7.359,0.0554,0.000245,0.889,0.116,0.477,138.002,5MhFq0BNOpJLEyIsCYx4cJ,spotify:track:5MhFq0BNOpJLEyIsCYx4cJ,410410,4
150,Armin van Buuren,Lifting You Higher (ASOT 900 Anthem) - Extended Mix,2018,0.57,0.913,9,-7.372,0.062,0.000139,0.814,0.0603,0.0595,135.985,195NVx05yn1Wy1A0X4jhCg,spotify:track:195NVx05yn1Wy1A0X4jhCg,418236,4
149,Andrew Rayel,Dark Warrior - Original Mix,2013,0.738,0.915,6,-4.473,0.138,0.000242,0.822,0.109,0.275,131.998,0wrllPQeT3DxLSOqaKppOq,spotify:track:0wrllPQeT3DxLSOqaKppOq,373000,4
148,Solarstone,Solarcoaster - Original Mix,2002,0.559,0.963,3,-8.436,0.0357,0.0228,0.896,0.202,0.547,135.984,55aVRfutPtCjGyPe7ReFZu,spotify:track:55aVRfutPtCjGyPe7ReFZu,527407,4
147,Salt Lake,Rendezvous - Original Mix,2004,0.569,0.865,1,-8.323,0.0491,0.000124,0.897,0.146,0.38,137.49,1gkuqiN10lVQ3yQ51vfILy,spotify:track:1gkuqiN10lVQ3yQ51vfILy,539718,4
146,Tiësto,Flight 643,2001,0.623,0.973,10,-6.102,0.0933,0.00385,0.881,0.0944,0.238,137.016,28gqUaAZ7oPBynrJAG44h2,spotify:track:28gqUaAZ7oPBynrJAG44h2,543480,4
145,Cerf & Jaren & Mitiska,Beggin' You - Armin van Buuren Remix,2009,0.669,0.746,3,-7.66,0.0408,0.000452,0.831,0.0903,0.299,131.999,1SOfxwVz2KBMzatpfTHqIR,spotify:track:1SOfxwVz2KBMzatpfTHqIR,570909,4
144,Allen Watts,Arizona - Extended Mix,2017,0.468,0.99,6,-5.956,0.0644,0.000187,0.889,0.327,0.232,137.988,4LIkAnWdSlJzcGilu9QfzG,spotify:track:4LIkAnWdSlJzcGilu9QfzG,394793,4
143,Above & Beyond,Home - Above & Beyond Club Mix,2007,0.541,0.841,6,-8.642,0.035,0.00203,0.113,0.143,0.129,137.989,66cffJ6QfTyAQRMBdvQmgw,spotify:track:66cffJ6QfTyAQRMBdvQmgw,503667,4
142,Andrew Rayel,Aeon Of Revenge - Original Mix,2012,0.667,0.858,9,-3.675,0.0693,0.00148,0.137,0.0826,0.386,134.005,6NPwD4KlVgqQOduG2KVPRF,spotify:track:6NPwD4KlVgqQOduG2KVPRF,465672,4
141,Ferry Corsten & Armin van Buuren,Brute - Original Extended,2011,0.667,0.833,11,-4.983,0.092,0.00117,0.86,0.0924,0.579,136.002,73NJ1URlrowfkuZ8nPNEsb,spotify:track:73NJ1URlrowfkuZ8nPNEsb,514165,4
140,Armin van Buuren & Sam Martin & Richard Durand,Wild Wild Son - Richard Durand Extended Remix,2019,0.503,0.974,0,-3.565,0.0598,0.00271,0.537,0.128,0.136,138.013,3CZTsW4u9mF6PaiVO4vSsi,spotify:track:3CZTsW4u9mF6PaiVO4vSsi,408696,4
139,Paul van Dyk & Plumb,Music Rescues Me - PvD Club Mix,2018,0.546,0.96,0,-4.671,0.0501,0.000221,0.0793,0.438,0.124,137.998,7G4BWYi9cWu9gM8ww8d6Gp,spotify:track:7G4BWYi9cWu9gM8ww8d6Gp,430000,4
138,Andrew Rayel & Alexandra Badoi,Goodbye - Original Mix,2014,0.652,0.77,9,-3.896,0.079,0.00187,0.181,0.3,0.1,131.962,3AFbgweDTMnc88WRcQOUKF,spotify:track:3AFbgweDTMnc88WRcQOUKF,363636,4
137,ARTY & Mat Zo,Rebound - Original Mix,2011,0.669,0.868,9,-5.548,0.0542,0.00016,0.855,0.106,0.274,132.019,6BPzcgyrMokYa4IxMGCNOO,spotify:track:6BPzcgyrMokYa4IxMGCNOO,465455,4
136,Markus Schulz & HALIENE,Ave Maria - Extended Mix,2019,0.235,0.918,0,-7.709,0.0435,0.000432,0.8,0.576,0.0877,138.003,7gPMGMW3Cns1cEQHrUyZ6v,spotify:track:7gPMGMW3Cns1cEQHrUyZ6v,436306,4
135,Alex M.O.R.P.H.,Running for Peace - Club Mix,2018,0.571,0.968,8,-6.579,0.117,0.000703,0.64,0.291,0.0681,136.993,2WacWCmXrJV8ppig9xhiDo,spotify:track:2WacWCmXrJV8ppig9xhiDo,514006,4
134,Armin van Buuren,Orbion - Extended Version,2012,0.571,0.737,1,-8.484,0.0414,0.00025,0.912,0.0892,0.498,132.986,7JWDQddwgJP4yU5KALU9rD,spotify:track:7JWDQddwgJP4yU5KALU9rD,574827,4
133,Roman Messer & Cari,Serenity,2019,0.504,0.98,0,-4.352,0.0592,0.00164,0.0958,0.198,0.0674,137.954,5Q26WSnPlhDN5ZJcYZQywE,spotify:track:5Q26WSnPlhDN5ZJcYZQywE,262065,4
132,Armin van Buuren,Coming Home - Extended Version,2010,0.536,0.94,2,-7.739,0.0413,0.00395,0.908,0.068,0.0933,135.976,3cgiN6fgrWWyKMGr4ZZ77r,spotify:track:3cgiN6fgrWWyKMGr4ZZ77r,577427,4
